(-1.6971759499e-06+7.49463196542e-05j),(1.18090470321e-05+8.24522135921e-05j),(1.14069409545e-05+8.03563375708e-05j),(2.14623878819e-05+8.09824653003e-05j),(2.30395219838e-05+9.53615468626e-05j),(9.77109146675e-06+9.18412692352e-05j),(2.2049197914e-05+8.58847629758e-05j),(4.37117468635e-05+0.000106922995996j),(4.10340299889e-05+0.000118847994209j),(4.93094293294e-05+0.000126114608619j),(7.63829058905e-05+0.000135679827734j),(7.60915530183e-05+0.000144932184678j),(8.81659578577e-05+0.000155203243736j),(0.000104933582846+0.000161161295001j),(0.000110741867019+0.00018947433743j),(0.000121673672574+0.000205940167561j),(0.000132272509964+0.000229125631469j),(0.000162043954017+0.00024694414921j),(0.000158475461826+0.000264379680652j),(0.000181146155629+0.000308862496689j),(0.000209589471806+0.000317101572198j),(0.000223742326271+0.000344484725948j),(0.000252269552024+0.000357825758757j),(0.000262951624276+0.00037859973718j),(0.000291652346744+0.000397933486927j),(0.000306129362977+0.00041897725269j),(0.000340966192798+0.000440462772541j),(0.000355551846882+0.000454796252052j),(0.00038583949213+0.000480925038519j),(0.000398754176339+0.000495117661408j),(0.000423727000616+0.000530442250339j),(0.000441604125948+0.000545372560985j),(0.000465047286866+0.000584220569825j),(0.000492503886364+0.000593996905843j),(0.000511625518841+0.000625978616478j),(0.000543883590862+0.00063432745868j),(0.000556462308545+0.000657080438368j),(0.000584920812906+0.000672811177689j),(0.000594385149246+0.000691705768789j),(0.000615223258435+0.000713579291199j),(0.000628171935997+0.000732688063636j),(0.000644874491109+0.000751959513584j),(0.00066475378981+0.000771621839485j),(0.000682108157271+0.000784550934446j),(0.000701908297058+0.000804241495476j),(0.000719432494565+0.000809321420828j),(0.000731829124497+0.000826168894025j),(0.000746682375424+0.000821393541124j),(0.000752274087146+0.000834123339869j),(0.000764244592108+0.000828449085549j),(0.000760369517198+0.000838473078116j),(0.000763410507123+0.000826702194939j),(0.0007513999624+0.000834405684732j),(0.000747341303799+0.000823131759461j),(0.000733039181277+0.000825934521469j),(0.000719243987683+0.000808065030373j),(0.000701330643844+0.000804022959287j),(0.00068168913309+0.000784572537398j),(0.000664029339921+0.000772228584676j),(0.000645393447556+0.000753138018964j),(0.000629447835798+0.00073245478606j),(0.000615435371058+0.000712738018225j),(0.000594355278279+0.000691114997807j),(0.000584228332706+0.000671973305562j),(0.000555159225557+0.000657475421864j),(0.00054369958352+0.000635382768072j),(0.0005117803366+0.000626683862015j),(0.000493286616272+0.000594888029831j),(0.000466424667414+0.000583941374495j),(0.000442108335008+0.000544489996771j),(0.000424049437263+0.000529484596576j),(0.000398126797661+0.000493783634652j),(0.000384579936054+0.000480615619418j),(0.000354509031057+0.000454834361669j),(0.000339649059004+0.000441249214254j),(0.000305745602025+0.000420476596526j),(0.000291862884978+0.000399330754506j),(0.000264125620637+0.000379891226524j),(0.000253534167783+0.000357901130623j),(0.000224496384484+0.000345092320638j),(0.000212153885724+0.000317578552704j),(0.000184063006671+0.000306284763502j),(0.000157504847073+0.000260090020859j),(0.00015852925656+0.000247469619276j),(0.000135451928104+0.00023160572865j),(0.000125492763029+0.000198899687203j),(0.000102532317831+0.000182688974769j),(9.78262341431e-05+0.000167177516289j),(9.26350135926e-05+0.000157594367985j),(7.21466349598e-05+0.000138427639126j),(6.78987433054e-05+0.000142812710287j),(5.79669158371e-05+0.000130617336129j),(3.7240873373e-05+0.000104488521513j),(2.03373804375e-05+0.000114446313287j),(2.57435204786e-05+0.000111555877651j),(2.61148860139e-05+9.07701513067e-05j),(1.72785012299e-05+8.98029661496e-05j),(1.76700659242e-05+8.92925365912e-05j),(1.00233359931e-05+8.38124921602e-05j),(4.05023912179e-06+9.45950707226e-05j),
(1.79939682029e-05+8.60745442493e-05j),(9.22870892265e-06+7.4118430361e-05j),(1.24012877241e-05+8.1568863124e-05j),(7.13920558472e-06+8.31050385024e-05j),(1.80451605766e-05+7.58110020161e-05j),(3.86977037244e-05+9.73416643953e-05j),(3.39423088313e-05+0.000112808035863j),(3.30645693821e-05+9.91993171116e-05j),(5.66374714946e-05+0.000108911829312j),(6.60933136582e-05+0.000119771415024j),(5.88895373231e-05+0.000123806162513j),(8.38959608859e-05+0.000143211219023j),(9.56574161193e-05+0.000158470598797j),(9.89599964767e-05+0.000180483241889j),(0.000124870257966+0.000187862716987j),(0.000143069165967+0.000209895537838j),(0.000164548493422+0.000225413311482j),(0.000163057937142+0.000242675297065j),(0.000199211952433+0.000275188538337j),(0.000218790098038+0.000267822287941j),(0.000217351567884+0.00029909194454j),(0.000243266050645+0.000314768466527j),(0.00024794172866+0.000339091501146j),(0.000277782025485+0.000363332830141j),(0.000290585427726+0.000382099435933j),(0.000320559607188+0.000405657293423j),(0.000331795065812+0.000422475108347j),(0.000361784081525+0.00045792532671j),(0.000381025629838+0.000475518690017j),(0.000412853857226+0.000516488279351j),(0.000440304138055+0.000528946079948j),(0.000466658319666+0.00056635823722j),(0.000496574052369+0.000573241917298j),(0.000510551110684+0.000606633428425j),(0.000544622243171+0.000617659473498j),(0.000552305775539+0.000646767727095j),(0.000590578747433+0.000668224882003j),(0.000602563757965+0.000690692687605j),(0.000636895173523+0.000716951526459j),(0.000655183782375+0.000731360602892j),(0.000679655987394+0.000751161824218j),(0.000698930006492+0.000760519246851j),(0.000716285438891+0.000768614728141j),(0.000730561235356+0.000780296898033j),(0.000742890216373+0.000780611504416j),(0.000747424717843+0.000795704112932j),(0.000757211758725+0.000791606092149j),(0.000751695156014+0.000804033891847j),(0.000764339851286+0.000796730756834j),(0.000755223436362+0.000810392340723j),(0.000767559887218+0.000801038110289j),(0.000754229699561+0.000808655410371j),(0.000763471898453+0.000797087247923j),(0.000752506411831+0.000805762106157j),(0.000758414293132+0.000791274156156j),(0.00074713533147+0.000794453355471j),(0.000742313480224+0.000780430364389j),(0.000730133807251+0.000780322563684j),(0.000715568813875+0.000769290055907j),(0.000699547564325+0.00076168945125j),(0.000680927689445+0.000750830433099j),(0.000655340426622+0.000730516153692j),(0.000636855029024+0.000716349561189j),(0.000601797098307+0.000689866939811j),(0.000589281532623+0.000668718843715j),(0.000552190128301+0.000647829373258j),(0.000544793772157+0.000618369159971j),(0.000511409923285+0.000607508321872j),(0.000497949288962+0.000572865018783j),(0.000467112093427+0.000565458861009j),(0.000440602459713+0.000527955628643j),(0.000412143336233+0.000515162861626j),(0.000379743536274+0.000475255743425j),(0.000360672541791+0.000458009329376j),(0.000330521976629+0.000423456631753j),(0.000320450393632+0.00040712469425j),(0.000290737387861+0.000383156908499j),(0.000278429126734+0.000364797659129j),(0.000249594566061+0.000340156768244j),(0.000245813152767+0.000314688476843j),(0.000218820902538+0.000296667145075j),(0.00021741072618+0.000266973754195j),(0.000201002071404+0.000276963701048j),(0.000167846154378+0.000238916238297j),(0.000161488450339+0.000217052382381j),(0.000133820614349+0.000211329898653j),(0.000127516750694+0.000195143471877j),(0.000104791700512+0.000173303375406j),(8.50950030373e-05+0.000151875112352j),(7.82468770906e-05+0.000152302037057j),(6.46392882736e-05+0.000121949223153j),(5.26747545983e-05+0.000113345457882j),(4.65115749879e-05+0.000129473409677j),(5.35460025309e-05+0.000108075211911j),(3.46000548432e-05+9.27094912904e-05j),(1.55772048531e-05+0.000101872289525j),(1.74933380314e-05+9.61818444134e-05j),(1.14863144972e-05+8.93213085083e-05j),(1.25558344615e-05+9.41273371737e-05j),(2.18356790803e-05+8.31590039791e-05j),
(1.79072408722e-05+7.6595075184e-05j),(4.06028293917e-06+7.7961012232e-05j),(1.07166505222e-05+8.13075986886e-05j),(8.57664894296e-06+8.95996858361e-05j),(9.43582985609e-06+8.44649785241e-05j),(3.53733306733e-05+8.70724151635e-05j),(4.25774138172e-05+0.000105570517046j),(3.14229247307e-05+0.000105970785444j),(4.74825371922e-05+0.000102496819648j),(5.83420911214e-05+0.000114914895866j),(5.55962667355e-05+0.000135356505112j),(7.54701927338e-05+0.00014193863786j),(8.81553197138e-05+0.000159298957447j),(0.000103812396267+0.000187829972224j),(0.000121325164452+0.000192149271399j),(0.000140719500722+0.000207428585193j),(0.000156852067129+0.000220708195592j),(0.000164175379523+0.000249148322595j),(0.000196316395046+0.000259926494629j),(0.000194836746378+0.000265281296181j),(0.000209111995941+0.000301426094484j),(0.000224040967645+0.000313181902051j),(0.000235553294546+0.000346291394589j),(0.000260682450713+0.00036217092241j),(0.000272991439321+0.000389483766977j),(0.000299097077993+0.000409493308718j),(0.000312175375629+0.000439995316394j),(0.000347408893498+0.00046829482555j),(0.000366194203673+0.000495455413898j),(0.000406968382628+0.000525158963222j),(0.000425398874847+0.000542319070114j),(0.000460174654063+0.000571938108903j),(0.000474654214067+0.000583294698689j),(0.000500839878701+0.000617877270536j),(0.00052027164267+0.000629405119278j),(0.000543163949441+0.000667358618085j),(0.000573042486411+0.000680591345125j),(0.000595399323263+0.000713521787141j),(0.000627350531344+0.000726673747623j),(0.000646899928172+0.000747945799621j),(0.00067053327663+0.000758185903633j),(0.000685812121275+0.000769847558922j),(0.000699278914595+0.000776375559698j),(0.00071139422845+0.000788063868107j),(0.000714797798133+0.000792870517242j),(0.000723546037176+0.000808177295625j),(0.00071995324893+0.000809918262543j),(0.00072537156019+0.000823631961925j),(0.000721846683315+0.000820001820239j),(0.000728002981207+0.000834974345525j),(0.000723417761008+0.000826191334709j),(0.000727040481248+0.000833231371902j),(0.000720980681658+0.000820343999973j),(0.000726153379893+0.000825360051703j),(0.00072114758955+0.000809604589231j),(0.000723275018497+0.000806936783102j),(0.000714236592865+0.000792684183082j),(0.000710971226967+0.000788074481846j),(0.000698550419046+0.00077703433939j),(0.000686407678916+0.000771020816279j),(0.000671797243882+0.000757874983085j),(0.000647066316565+0.000747118517551j),(0.000627330131916+0.000726077688435j),(0.000594652459433+0.000712683308917j),(0.000571747457162+0.000681061458886j),(0.000543034024178+0.000668402721348j),(0.00052041966794+0.000630109813341j),(0.00050167619852+0.000618766271339j),(0.000476022702568+0.000582943431514j),(0.000460638667729+0.000571064117601j),(0.000425724275047+0.000541342117136j),(0.000406283504124+0.000523824379908j),(0.000364924428761+0.00049518122571j),(0.000346322940207+0.000468367274235j),(0.00031092849761+0.000440913540054j),(0.000298902863798+0.000410870242289j),(0.000272986443408+0.000390646345776j),(0.000261503081172+0.000363857290604j),(0.000237530453154+0.000347009865436j),(0.000225935896833+0.000312571196115j),(0.000209704262681+0.000300090032464j),(0.000195132170587+0.000265767832517j),(0.00019994526666+0.000259214616061j),(0.00016534265699+0.000243049089783j),(0.000150989999227+0.000217426840636j),(0.000138167692019+0.000211959942082j),(0.000126897304499+0.00019124806935j),(0.000100417920153+0.000178750432773j),(7.78281846914e-05+0.000162224409804j),(7.85133682928e-05+0.000147579710013j),(5.3872664654e-05+0.00012712808426j),(4.23869224304e-05+0.000120343747896j),(5.31959469695e-05+0.000120903449165j),(4.54144820546e-05+9.65691395227e-05j),(2.52214432492e-05+9.47289268611e-05j),(2.19474818928e-05+0.000106260412168j),(1.78287009347e-05+9.72647357668e-05j),(9.59469299085e-06+9.35593648117e-05j),(1.48826439195e-05+9.23286671898e-05j),(1.19064703514e-05+7.85159846146e-05j),
(-8.79683944413e-06+6.91154991418e-05j),(1.55405261023e-06+8.39433675606e-05j),(1.9009705387e-06+7.93624939048e-05j),(1.34782447871e-05+8.40343667164e-05j),(1.23218461934e-05+9.90317956856e-05j),(2.08798801142e-06+8.58428393753e-05j),(1.88212205336e-05+8.23858399769e-05j),(3.11340431823e-05+0.000108849348257j),(2.07681492836e-05+0.000115825935042j),(3.17448103049e-05+0.00012492609774j),(5.93678116298e-05+0.000143076687149j),(5.34971373298e-05+0.000152433117932j),(6.68610949007e-05+0.000167256383766j),(9.34072564799e-05+0.000175253124636j),(9.67346917118e-05+0.000197208550958j),(0.000103270960825+0.000210071420555j),(0.000110141442797+0.000232129260677j),(0.000138798148975+0.000251480672107j),(0.000128543215064+0.000261499539647j),(0.000139486182994+0.000311197189392j),(0.000168070715126+0.000321260669254j),(0.000170940321521+0.000350603996285j),(0.000198815324341+0.000372326567782j),(0.000203494434532+0.000393104079144j),(0.000229015585107+0.000422892089305j),(0.00024225266497+0.000446907864547j),(0.000276915151337+0.000478589987554j),(0.000295063828743+0.000493217091117j),(0.000325325387085+0.000525243040104j),(0.000342289203271+0.00053499207065j),(0.000361165050397+0.000572506058844j),(0.000380364251708+0.000584782760761j),(0.000393765156218+0.00062728661079j),(0.000423608077557+0.000640103574887j),(0.000434839713301+0.000677422996475j),(0.000474163981156+0.000691040778314j),(0.000482192603194+0.000715542725918j),(0.000519211062731+0.00073427887122j),(0.000524000763897+0.000748829029789j),(0.000549099155511+0.000771244873673j),(0.000554512334328+0.000783899407107j),(0.000569173709861+0.000803882614247j),(0.000578976397589+0.00082107001908j),(0.000590468089403+0.00083625370154j),(0.000599717607067+0.000859776176721j),(0.000611929670999+0.00086743424369j),(0.000615115987799+0.000892641895471j),(0.000628400387237+0.000888506068188j),(0.000626661784145+0.000910865694802j),(0.000640524231146+0.000902003899018j),(0.00063158119791+0.000919279306567j),(0.000639875638823+0.000900260640563j),(0.000625801440926+0.000911053223203j),(0.000628873415215+0.000890225357783j),(0.000616292645551+0.000892538975803j),(0.000611876068332+0.00086621797414j),(0.000599186870125+0.000859495235382j),(0.000590048146273+0.000836234344051j),(0.000578226785082+0.000821597120679j),(0.000569564002944+0.000805058173279j),(0.000555754149878+0.000783803567295j),(0.000549399393223+0.000770460717765j),(0.000524028901407+0.000748239898711j),(0.000518613744466+0.000733410327768j),(0.000480906722529+0.000715795783116j),(0.000473870540408+0.000692034051304j),(0.00043491985091+0.000678136060533j),(0.000424286823431+0.0006410341018j),(0.00039511382907+0.000627156112815j),(0.00038095385067+0.000583984966621j),(0.0003615691849+0.000571596590601j),(0.000341810622879+0.000533646806471j),(0.00032414137542+0.000524809360756j),(0.000294039665985+0.00049315697732j),(0.000275580386541+0.000479216693953j),(0.00024170496557+0.000448294362358j),(0.000229045106558+0.000424312208115j),(0.000204562577469+0.000394524779999j),(0.000200121690074+0.000372439464955j),(0.000171458390981+0.000351123604308j),(0.000170295947747+0.000322250485741j),(0.000143013355454+0.00030927130834j),(0.000128366578894+0.000256581868002j),(0.00013439165152+0.000251291779827j),(0.000112713141958+0.000236169456701j),(0.000109446957765+0.000203633209241j),(8.89426261461e-05+0.000187569224585j),(8.32854102698e-05+0.000181737582165j),(7.35308518666e-05+0.000172857675095j),(5.30895638716e-05+0.000141641695213j),(4.4712174492e-05+0.000146817859902j),(3.82428767764e-05+0.000137302491391j),(2.65385611063e-05+0.000101701549064j),(6.48838792151e-06+0.000105811836814j),(1.29245682902e-05+0.000110026158375j),(2.09249735793e-05+9.12752205125e-05j),(9.4526021362e-06+9.05696316355e-05j),(7.73930984387e-06+9.22198279642e-05j),(2.82055693447e-06+8.20343856112e-05j),(-9.2256995736e-06+9.11160921048e-05j),
(-1.64924340821e-05+8.58342372198e-05j),(-4.89448326778e-06+8.09440781717e-05j),(-8.43786247259e-06+8.43436464096e-05j),(-3.74917289495e-06+8.12220344879e-05j),(6.39716392544e-06+8.77023557848e-05j),(-3.83415262933e-06+0.000102745758877j),(-4.81984794568e-06+0.00010214611296j),(1.29095400734e-05+0.000110329137991j),(1.88365302546e-05+0.000135589640233j),(2.56538479924e-05+0.000142253530876j),(3.88681079716e-05+0.000143190745449j),(4.93312631205e-05+0.000170480287272j),(6.1306522399e-05+0.000183246730439j),(6.41903601676e-05+0.000185562825143j),(7.22261584476e-05+0.000208242947332j),(7.75593964138e-05+0.000235872990357j),(8.8360861486e-05+0.000260755489641j),(9.40518860317e-05+0.000276116944405j),(9.80621344886e-05+0.000317710979585j),(0.000126396233424+0.000344250046604j),(0.000128179739321+0.000362786195888j),(0.000146967525487+0.000399253923501j),(0.000161800949025+0.00041741697251j),(0.000176409242338+0.000452776803181j),(0.000201442507654+0.000474979254626j),(0.000221036043964+0.000503074962761j),(0.000246641526189+0.000520468039596j),(0.000259484689887+0.000547727357199j),(0.000282704731906+0.000569242386247j),(0.000288906285194+0.000600413613761j),(0.000313308678089+0.00063176004855j),(0.000321391028372+0.000662501581548j),(0.000350498232268+0.000696824404112j),(0.000361961377704+0.000718338854347j),(0.00039262453167+0.000751117428713j),(0.000404827408045+0.000762390649646j),(0.000428659343417+0.000795993243982j),(0.000440896639565+0.000805228387397j),(0.00045325082925+0.000840579462148j),(0.000466436183014+0.00085373451577j),(0.000473451931513+0.00088672299256j),(0.000488087600823+0.000903758445701j),(0.000500524965956+0.000930736272117j),(0.000514070063344+0.000950594988556j),(0.000532663684476+0.000971431377734j),(0.000539932960093+0.000988416685567j),(0.000561166556117+0.00100292769424j),(0.000559471677973+0.00100941885656j),(0.000582675595226+0.00101890903512j),(0.000572909075434+0.00102169108498j),(0.000590911020033+0.00102664409666j),(0.000572436032255+0.00101970873963j),(0.00058171937415+0.00101901145181j),(0.000559771681587+0.00101134679724j),(0.000562450115514+0.00100294248029j),(0.000540003847677+0.000987097072514j),(0.000532135172202+0.000971093847876j),(0.000513646498364+0.000950510610176j),(0.00049963787619+0.000931192999584j),(0.000488362174614+0.000905082614853j),(0.000474803002984+0.000886755229104j),(0.000466824485275+0.000852935043689j),(0.000453367347161+0.000839980811402j),(0.000440377843987+0.000804207736611j),(0.00042724100486+0.00079611536696j),(0.00040441982511+0.000763415411784j),(0.000392609033113+0.000751858827705j),(0.000362559199861+0.000719433245955j),(0.000351963082256+0.000696836236212j),(0.000322085187306+0.000661727679335j),(0.000313864717645+0.000630868511722j),(0.000288567720794+0.000598913351934j),(0.000281507501411+0.000568646000543j),(0.000258398451833+0.000547505959107j),(0.000245097802426+0.000521029767676j),(0.000220428507991+0.000504542786766j),(0.000201393019661+0.000476238105779j),(0.000176957293802+0.000454250722551j),(0.000162886802978+0.000418388872574j),(0.000148640932441+0.000400318220464j),(0.000131061218546+0.000362127840913j),(0.000127239913372+0.00034178082541j),(9.74012120003e-05+0.000317171421296j),(9.61216404795e-05+0.000276590691813j),(9.17083626614e-05+0.000256174799503j),(7.30119425759e-05+0.000229229147765j),(6.57711430965e-05+0.000211454311003j),(6.86740408643e-05+0.000188520927529j),(6.19868195025e-05+0.000174016424245j),(3.65829430404e-05+0.000168642783394j),(3.70175806832e-05+0.000153962649171j),(3.21269239413e-05+0.000137719369798j),(5.04769750619e-06+0.000129087693116j),(3.13822386802e-06+0.00012688491686j),(6.80244482112e-06+0.000109614789742j),(-5.75217051426e-06+9.398486569e-05j),(-5.62133558934e-06+9.4284421541e-05j),(-4.11887598017e-06+9.12926167062e-05j),(-1.30424951418e-05+9.04497297468e-05j),(-7.15709250893e-06+9.77256962886e-05j),
(-1.17782390107e-05+8.51263469005e-05j),(-2.05798816064e-05+8.13754114372e-05j),(-1.63503968013e-05+8.87565408536e-05j),(-2.0289692923e-05+9.30202297267e-05j),(-2.10174283313e-05+8.97450194424e-05j),(-3.89021527225e-06+0.000102481296689j),(-1.84305099909e-06+0.000119931465851j),(-2.70972581702e-06+0.000125366776702j),(1.79117371953e-05+0.000131916935668j),(1.91631230515e-05+0.000144768734206j),(1.49212965675e-05+0.000162205844133j),(3.81375821203e-05+0.00016960715987j),(4.43881742675e-05+0.00018348455282j),(3.79943086278e-05+0.000211823219659j),(4.18915585193e-05+0.000233409830371j),(5.79730652435e-05+0.000260353265251j),(6.63709783063e-05+0.000283628473154j),(6.86547188215e-05+0.000323450721687j),(9.66263539996e-05+0.000347396486115j),(9.59708249266e-05+0.000361652350849j),(0.00010583179828+0.000406319532845j),(0.0001265510754+0.00042691209813j),(0.000135082306243+0.000458211332131j),(0.000159726450252+0.000482314166098j),(0.000171710021492+0.000503600687178j),(0.000187607567286+0.000526094976917j),(0.000194045868744+0.000553954399341j),(0.00021166788435+0.000586593558106j),(0.000218834126885+0.000618056685289j),(0.000239872391143+0.000659514918547j),(0.000251725192195+0.000687710220532j),(0.000272474363459+0.000728932624967j),(0.000286284111843+0.0007498029301j),(0.000302208566597+0.000789176683982j),(0.000319619444566+0.000804289450088j),(0.000326464012757+0.000844052913727j),(0.000350044078212+0.00086185897995j),(0.000349162157486+0.000900146980357j),(0.000375158684722+0.000926175805918j),(0.0003744260042+0.000956861997683j),(0.000398313413275+0.000986623878774j),(0.000405634036343+0.00100797890327j),(0.000426653387113+0.00103262300213j),(0.000442021287206+0.00105175616962j),(0.000456450021681+0.00106468549228j),(0.000473088737704+0.00108535178227j),(0.000480323052633+0.00108331047565j),(0.000493125279917+0.00110259718824j),(0.00049806178695+0.00108898107788j),(0.000505176716796+0.00111326235231j),(0.00050453823107+0.00109301754403j),(0.000504896866819+0.00111115879067j),(0.000497055230281+0.00108897926668j),(0.000493224462311+0.0011046324041j),(0.000481663818428+0.00108347667398j),(0.000473318112612+0.00108397750188j),(0.000455920650092+0.00106426085406j),(0.000441576472919+0.00105163890211j),(0.000425695209843+0.00103301050394j),(0.000405775328897+0.00100938076044j),(0.000399721136886+0.000986813929615j),(0.000374933273821+0.000956056396347j),(0.000375325179024+0.000925549268171j),(0.000348724547218+0.000899042600983j),(0.000348554949836+0.000861828028334j),(0.000325913384867+0.000845090014538j),(0.000319544405991+0.000805077556034j),(0.00030272210659+0.000790366292969j),(0.000287810675296+0.000749979019709j),(0.000273297557307+0.000728184236684j),(0.000252383677978+0.000686826475026j),(0.000239681368881+0.000657912833509j),(0.000217619598405+0.000617287484288j),(0.000210530976526+0.000586300609379j),(0.000192448178776+0.000554399387664j),(0.000186836478068+0.00052745304612j),(0.000171320479625+0.000504876844738j),(0.000160070472245+0.000484310762607j),(0.000136840548608+0.000459466644068j),(0.000128356027975+0.000426976437098j),(0.000106949298618+0.000405752232522j),(9.69610072478e-05+0.000362213501742j),(0.000100593328043+0.000346803752781j),(7.05404982649e-05+0.000317523981874j),(6.12775089635e-05+0.000279976232807j),(5.56985317479e-05+0.000264598892458j),(4.88372340083e-05+0.000232744768128j),(3.68426935331e-05+0.000199811733485j),(3.0539849981e-05+0.000182199257457j),(3.64780607034e-05+0.000179465691821j),(1.97823115893e-05+0.000158530206342j),(8.84113565547e-06+0.000140444844076j),(1.2858413046e-05+0.000142960219486j),(4.6763340009e-06+0.000124707029563j),(-1.26519696089e-05+0.000111516989868j),(-1.86501071592e-05+0.000115470394203j),(-1.75002732472e-05+0.00010374488678j),(-1.9574128926e-05+9.65837162682e-05j),(-1.80989001883e-05+9.86788009087e-05j),(-1.58683164923e-05+8.75938198144e-05j),
(-2.79513773088e-05+8.014101622e-05j),(-2.43629924706e-05+8.8592619442e-05j),(-2.07951759171e-05+8.89667456579e-05j),(-1.73675518523e-05+9.56910679641e-05j),(-1.84421669012e-05+0.000109723697945j),(-1.89722802405e-05+0.000108203771984j),(-8.40949545727e-06+0.000112739304163j),(4.16379184349e-06+0.000126536118388j),(1.31418284515e-06+0.000130558129295j),(6.90583043175e-06+0.000150380834247j),(2.21368959429e-05+0.000168789508252j),(1.30584848578e-05+0.000175360967701j),(1.42866335409e-05+0.000195180066981j),(2.75318714305e-05+0.000227151888542j),(3.93980160944e-05+0.000262960936075j),(4.70226226352e-05+0.000281005519776j),(5.53257217588e-05+0.000311548064948j),(8.15240168232e-05+0.000335621100314j),(7.68227855408e-05+0.000353675012141j),(8.69511869042e-05+0.000397959307214j),(0.000110174957189+0.000415294482566j),(0.000114506670331+0.000438262820155j),(0.000127857239546+0.000462648507311j),(0.000132369026233+0.000483125683768j),(0.000136830054025+0.000510955004964j),(0.000140601481767+0.000546028643429j),(0.000155466433635+0.000582567346032j),(0.000163040994166+0.000618336272427j),(0.000180914576444+0.000661242041623j),(0.000193954534224+0.000694924414565j),(0.000208584457549+0.000737739191563j),(0.000223766155782+0.000768136470841j),(0.000233436779883+0.000809089472754j),(0.000251515304033+0.000835916364921j),(0.000254670865499+0.000874297509403j),(0.000277822853687+0.000906634364339j),(0.00027877680268+0.000939463350372j),(0.000303701812605+0.000982831337278j),(0.000309579291569+0.00100717055992j),(0.000330588237348+0.00105119678926j),(0.000345175642554+0.00106729685019j),(0.000360980006658+0.00109782367127j),(0.000381025395438+0.00111007096639j),(0.000393798334089+0.00112500465625j),(0.000406418150053+0.00113751534198j),(0.000418799776277+0.0011393173133j),(0.000417061234642+0.00115168243656j),(0.000432363164866+0.00114178489067j),(0.00042161541001+0.0011541343336j),(0.000440329469773+0.00114537126807j),(0.00042263843431+0.00115730319696j),(0.000440078124175+0.00114307685615j),(0.000420537193551+0.00115412156971j),(0.000432436690793+0.00114398190407j),(0.000418477466216+0.00115186217187j),(0.000419044154138+0.00113786991949j),(0.000405900925659+0.00113708837346j),(0.000393358916236+0.00112482917564j),(0.000379955745397+0.00111044118729j),(0.000361098170986+0.00109933964237j),(0.000346662294994+0.00106751045346j),(0.00033110973976+0.00105038736053j),(0.000309820123074+0.00100654622353j),(0.000303284850996+0.000981608567307j),(0.000277189921348+0.000939400792616j),(0.000277245303082+0.000907689403444j),(0.000254518923337+0.000875090675683j),(0.000252004653786+0.000837229546557j),(0.000235046792894+0.000809307889287j),(0.000224622634736+0.000767409512473j),(0.000209355310177+0.0007368569922j),(0.000193800419309+0.000693213006463j),(0.000179697945537+0.000660436083275j),(0.000161920823865+0.000617915813842j),(0.000153697379606+0.000582910155563j),(0.00013965602087+0.000547493680657j),(0.000136489569366+0.000512448491616j),(0.000133003976745+0.000484954807146j),(0.000129082665907+0.000463390671801j),(0.000115337374279+0.000439386784719j),(0.000112938996238+0.000416393596915j),(9.04670312799e-05+0.000396136131355j),(7.7224679418e-05+0.000349521325929j),(7.85125573239e-05+0.000335101892044j),(5.80080267384e-05+0.000314495344562j),(5.31607887375e-05+0.000275003866628j),(3.38796555453e-05+0.000252555036962j),(1.64192138797e-05+0.000229401957311j),(1.57582239892e-05+0.000202605479087j),(1.71746183242e-05+0.000170354612178j),(1.48666548033e-05+0.000164260073738j),(2.70064537168e-06+0.000153363498366j),(-1.99265903827e-06+0.000127482442665j),(-9.31762570363e-06+0.000128860411916j),(-1.32004247165e-05+0.000128319825111j),(-1.12786904347e-05+0.000114273645915j),(-2.01725859068e-05+0.000107197504265j),(-2.3747243986e-05+0.000100749773449j),(-2.44328608436e-05+9.50174767897e-05j),(-3.20580750935e-05+9.70383087294e-05j),
